urls,title,brand,price,discount,category,category2,category3,category4,category5,category6,category7,persuasion
https://www.trekpleister.nl/gillette-mach3-turbo-scheermesjes/p/3062333utm_medium=Folder,,,,,,,,,,,,
https://www.trekpleister.nl/gillette-fusion-proglide-scheermesjes/p/3093259utm_medium=Folder,,,,,,,,,,,,
https://www.trekpleister.nl/a/371/o.b.-tampons-16-stuks-3-voor-4.99sort=score,,,,,,,,,,,,
https://www.trekpleister.nl/wilkinson-sword-intuition-variety-edition-scheersysteem/p/3429042utm_medium=Folder,,,,,,,,,,,,
https://www.trekpleister.nl/a/372/always-always-discreet-of-tampaxsort=score,,,,,,,,,,,,
https://www.trekpleister.nl/a/370/gillette-scheergel-of-scheerschuimsort=score,,,,,,,,,,,,
https://www.trekpleister.nl/a/373/chilly-intiemhygiene-50-kortingsort=score,,,,,,,,,,,,
https://www.trekpleister.nl/searchtext=tena+probeerverpakking,,,,,,,,,,,,
https://www.trekpleister.nl/searchtext=Oral+b+opzetborstels+4st,,,,,,,,,,,,
https://www.trekpleister.nl/searchtext=oral+b+elektrische+tandenborstel,,,,,,,,,,,,
https://www.trekpleister.nl/searchtext=2845564+or+3813251+or+2845578,,,,,,,,,,,,
https://www.trekpleister.nl/searchtext=prodent+tandpasta,,,,,,,,,,,,
https://www.trekpleister.nl/searchtext=zendium+tandpasta,,,,,,,,,,,,
https://www.trekpleister.nl/searchtext=prodent+tandpasta+white+now,,,,,,,,,,,,
https://www.trekpleister.nl/a/374/oral-b-pro-expert-1-1-gratissort=score,,,,,,,,,,,,
https://www.trekpleister.nl/a/377/sensodyne-mondverzorging-3-voor-7.99sort=score,,,,,,,,,,,,
https://www.trekpleister.nl/a/375/philips-elektrische-tandenborstelsort=score,,,,,,,,,,,,
https://www.trekpleister.nl/a/376/philips-opzetborstels-6.00-kortingsort=score,,,,,,,,,,,,
https://www.trekpleister.nl/trekpleister-loperamide-hci-2-mg-diarreeremmer-capsules/p/1067368utm_medium=Folder,,,,,,,,,,,,
https://www.trekpleister.nl/trekpleister-pepermunt-maagtabletten/p/3158051utm_medium=Folder,,,,,,,,,,,,
https://www.trekpleister.nl/trekpleister-loperamide-hci-2-mg-diarreeremmer-capsules/p/1067368utm_medium=Folder,,,,,,,,,,,,
https://www.trekpleister.nl/a/393/tasectan-1.50-kortingsort=score,,,,,,,,,,,,
https://www.trekpleister.nl/a/396/voetverzorging-2e-halve-prijssort=score,,,,,,,,,,,,
https://www.trekpleister.nl/a/394/yokebe-voor-14.99sort=score,yokebe  Maaltijdvervangers ,yokebe ,,,Afslanken ,Maaltijdvervangers ,,,,,,yokebe voor 14.99 
https://www.trekpleister.nl/a/395/xl-s-25-kortingsort=score,xl-s  Supplementen ,xl-s ,,,Afslanken ,Supplementen ,,,,,,xl-s 25% korting 
https://www.trekpleister.nl/a/397/trekpleister-wondverzorgingsort=score,,,,,,,,,,,,
https://www.trekpleister.nl/a/398/perskindol-gel-of-spray-20-kortingsort=score,,,,,,,,,,,,
https://www.trekpleister.nl/trekpleister-eerste-hulp-verbanddoos/p/450086utm_medium=Folder,,,,,,,,,,,,
https://www.trekpleister.nl/ymea/p/23517linkid=20170800,,,,,,,,,,,,
https://www.trekpleister.nl/a/401/dagravit-1-1-gratissort=score,,,,,,,,,,,,
https://www.trekpleister.nl/a/399/diverse-trekpleister-supplementensort=score,,,,,,,,,,,,
https://www.trekpleister.nl/linkid=20170803,,,,,,,,,,,,
https://www.trekpleister.nl/a/403/sleepzz-3.00-kortingsort=score,,,,,,,,,,,,
https://www.trekpleister.nl/searchtext=3963128+or+3805495+or+3963450,,,,,,,,,,,,
https://www.trekpleister.nl/a/400/trekpleister-lenzenvloeistof-240-mlsort=score,trekpleister  Lenzenvloeistof ,trekpleister ,,,Optiek ,Lenzenvloeistof ,,,,,,trekpleister lenzenvloeistof 
https://www.trekpleister.nl/a/404/lucovitaal-voedingssupplementensort=score,,,,,,,,,,,,
https://www.trekpleister.nl/searchtext=kousenvoetje,,,,,,,,,,,,
https://www.trekpleister.nl/searchtext=1356111+or+1781424,,,,,,,,,,,,
https://www.trekpleister.nl/searchtext=pampers+voordeelzak,,,,,,,,,,,,
https://www.trekpleister.nl/a/390/dermo-care-of-dental-caresort=score,,,,,,,,,,,,
https://www.trekpleister.nl/a/391/nuk-fopspeen-2-pak-50-kortingsort=score,,,,,,,,,,,,
https://www.trekpleister.nl/a/392/pampers-luiers-premium-protection-en-luierbroekjes-baby-dry-50-kortingsort=score,,,,,,,,,,,,
https://www.trekpleister.nl/searchtext=4088736+or+4157686,,,,,,,,,,,,
https://www.trekpleister.nl//searchtext=sisi+no+bubbles,,,,,,,,,,,,
https://www.trekpleister.nl/searchtext=4104969+or+4104976,,,,,,,,,,,,
https://www.trekpleister.nl/searchtext=3480457+or+3480436,,,,,,,,,,,,
https://www.trekpleister.nl/zonnatura-20-kruiden-voordeelpak-oplosthee/p/4160059linkid=20170821,,,,,,,,,,,,
https://www.trekpleister.nl/nescafe-gold-oploskoffie/p/2063741linkid=20170822,,,,,,,,,,,,
https://www.trekpleister.nl/searchtext=3037623+or+374171,,,,,,,,,,,,
https://www.trekpleister.nl/searchtext=3354961+or+3354975+or+3354982,,,,,,,,,,,,
https://www.trekpleister.nl/candyman-emoti-lollipops/p/4159093linkid=20170826,,,,,,,,,,,,
https://www.trekpleister.nl/a/86/red-band-snoep-2-voor-1.50sort=score,,,,,,,,,,,,
